acc_x_mean,acc_x_var,acc_x_std,acc_x_rms,acc_y_mean,acc_y_var,acc_y_std,acc_y_rms,acc_z_mean,acc_z_var,acc_z_std,acc_z_rms,gyro_x_mean,gyro_x_var,gyro_x_std,gyro_x_rms,gyro_y_mean,gyro_y_var,gyro_y_std,gyro_y_rms,gyro_z_mean,gyro_z_var,gyro_z_std,gyro_z_rms,acc_sma,gyro_sma,acc_corr_xy,acc_corr_xz,acc_x_dom_freq,acc_x_spec_energy,acc_x_spec_entropy,acc_y_dom_freq,acc_y_spec_energy,acc_y_spec_entropy,acc_z_dom_freq,acc_z_spec_energy,acc_z_spec_entropy,activity,recording_id,label_enc
-7.711609985203646,12.826602432652832,7.322371371300763,7.526623063256122,5.36042422521235,6.900509296946861,4.6851599761440905,5.295131649475714,-4.797575243039998,2.2770743784113834,2.1784133485908357,2.235619190085883,5.086457865906598,4.890869432914967,3.7352926588718356,3.787561270073592,-2.9542338194879627,7.1299075871444755,4.91763781310266,4.813374252159002,-2.020113996691369,12.779695104256335,8.60704405142868,7.068357700340314,3.7622323522620853,5.0469355115111085,-0.4258060624522591,2.2616317985157575,-0.6073069167070216,13.423169617381424,-0.9796612458797076,-0.570233482999149,8.026457266077433,-0.5638975393594898,-0.38327073918356175,2.521127820936934,-0.8580479622373058,jumping,jumping_01,0
-2.715769464648495,12.788649969760769,7.3108047800989215,6.815622227666308,5.420235169821513,5.975656717399248,4.333399308508597,5.256819033879365,-5.352595932884766,1.8296246549471062,1.94262198899969,2.027233521180626,-3.3375932313066596,5.429687649720628,3.949715754620715,3.935440125728736,0.2650120006974691,10.789656382006296,6.163496235336818,5.890695393420986,3.3351938114789426,18.08993154126723,10.335596425172353,8.675640212967958,3.5334987507850917,5.561777463402876,-0.7500812557850199,1.9700048984665068,-0.1891994625125721,9.627108337210219,-0.2588559474431257,-0.570233482999149,8.040980156071287,-1.4954979726346143,-0.2665550836649201,2.1536025283947664,-0.3128831810732472,jumping,jumping_01,0
0.03895460126083123,6.768515261236514,5.194109509720792,4.742888164220104,4.569784259941039,4.344536297278426,3.6435012585292457,4.416165609996816,-2.108470465375946,1.8818861456223857,1.9712719866903945,1.9708051435124583,-4.233465263431615,4.861235254082863,3.723188335948356,3.7400076830544275,0.9324899602265125,7.541387776871015,5.071045179070315,4.84662055770791,4.104216996352279,10.022377108708884,7.567191467369162,6.686536724753206,3.071583020819902,4.536349091204101,-0.7480130406228858,1.9453646038316368,0.22890799168187737,4.7397114977268355,0.12188655635944343,-0.570233482999149,5.797602055554515,-1.1909450439298006,-0.38327073918356175,1.8942853624099372,-0.5254112649796603,jumping,jumping_01,0
-1.6540649117879545,3.783039316700209,3.7860053252550254,3.531413730584785,4.213403219959847,5.867337467704614,4.290565998010278,4.306698649558932,1.406112869283162,2.603914237768212,2.3387669840833047,2.3259216092744777,-0.9818956897463006,5.718604910925132,4.060594540478087,4.007529368653088,-2.517899445456799,5.679815901499123,4.34026111394911,4.233288542642985,0.003774091835238851,4.601101196464738,4.988154903388541,3.973050533034039,2.9335196194354896,4.323361604556516,-0.9861287226396827,2.2716226678074345,0.22890799168187737,2.8688461019794333,-0.5685842415028521,-0.570233482999149,5.277376725844091,-1.0768276475301406,-0.38327073918356175,2.568664900170895,-0.26409076200259535,jumping,jumping_01,0
-1.8063851306367258,2.4113120179548315,2.960387802502981,2.80670839917722,3.704845874005606,5.840120691853072,4.279745121587526,3.9256809765330067,2.179360632273337,2.0952082103747918,2.0850626540235653,2.083194442282596,-1.3272281473106256,5.650913845298199,4.034856491330553,3.984915794103846,-1.6594047432502053,5.600353441421904,4.306715243637784,4.144893354363449,-0.958307796990334,3.1017583112888767,4.0300339660526125,3.232250048322943,2.560718519334725,4.088123003977086,-0.8094154313947305,2.105105415246675,0.22890799168187737,1.9355585632486803,-0.1281210673081356,-0.570233482999149,4.305050895569644,-0.43563760893705544,-0.38327073918356175,2.10326859180746,0.10057546629543447,jumping,jumping_01,0
-3.756285086314936,3.4020531484690926,3.572834995056373,3.640467940927965,2.9884882051093555,4.3011382392861295,3.623628359033538,3.2057600111365367,1.6498308509828268,1.9570416552674543,2.011924458516211,2.0040547298293707,-0.949497158847254,4.160493363602161,3.4262696856088297,3.38059283998818,-2.4781237658918425,6.301237436627782,4.595338329705455,4.471637186575665,-0.33048648213908577,2.586300669812144,3.651547676596024,2.877158530222664,2.4689969746710765,3.619224206519907,-0.7544796366786517,1.8085171260143418,-0.6073069167070216,3.4564338931100544,1.036701279826774,-0.570233482999149,2.9046340778861355,-1.139485402757895,-0.38327073918356175,1.9425016267303554,-0.35017260131578787,jumping,jumping_01,0
-5.67183181824268,3.832732074267043,3.8130626190532055,4.248911007557201,3.924981052455113,6.313401720443176,4.46465768964645,4.142286084120661,2.8248624100914874,2.4867007308178417,2.2822814670180405,2.2881897160506033,1.1802815580676163,5.235239818421653,3.8735310867083896,3.8254204638432587,-1.6667253166037732,7.443816606781324,5.035037107499357,4.8421090814627945,0.05297084149639336,2.6171187209811846,3.6751090352981173,2.8933061028692557,3.0634890036310733,4.06358565936312,-1.0432143102679892,1.8524927551487589,-0.6073069167070216,5.077247695349441,-0.9710352526925926,-0.570233482999149,4.7801269287477,-0.025267589315578563,-0.38327073918356175,2.5282065338261366,-0.004599437213079298,jumping,jumping_01,0
-5.718310321057808,3.685120511860501,3.7322028567080703,4.197746088061552,4.693516644118293,6.116402389041224,4.388512307583315,4.700014432126097,1.5994719740836927,3.055083937416379,2.5467772872502494,2.534050144863119,5.312151701778418,5.302142653908477,3.8998904621319244,3.9554664423043286,0.4318001480552667,5.808527997669225,4.3941336631161825,4.185419350429694,-0.8767294296685811,1.8639854757591465,3.056588615624838,2.4330162247650358,3.4074983272242068,4.0151291173746335,-1.5452011843651476,1.6935541879635738,-0.6073069167070216,5.009427819871999,0.7539225116763221,-0.570233482999149,6.331422430578352,-1.1414763047863112,-0.38327073918356175,3.0182179268294855,0.35093520533987593,jumping,jumping_01,0
-4.578165863034734,4.392341296383487,4.107200395290132,4.244112728423454,4.090499033889473,7.167646354726233,4.782533186516926,4.359029138385862,-3.0235581808037995,3.1305310984183827,2.5802397997954665,2.586863001453514,4.61315673706307,4.2918393809410285,3.483584174631515,3.5257615707016248,-2.461935222477699,5.4989976695197464,4.263600868308344,4.156462865790298,-1.1685140380289,2.069307157683701,3.235005133037123,2.618025994627426,3.0893426469371454,3.6032666719268693,-1.885075686424189,1.544124540385383,-0.6073069167070216,4.662865554732357,0.37854020761280793,-0.570233482999149,5.224521777560198,0.3564486513941997,-0.38327073918356175,3.181360853085553,-0.30491334499282174,jumping,jumping_01,0
-2.1872519133150594,4.260216699973013,4.039410387586285,3.8131003412574462,2.9986973685738647,8.322031560064968,5.184691141539663,3.749824249366127,-2.5539900137493903,2.1217792913001796,2.0989018680665676,2.103997274530611,-1.6646797786121765,4.217474498196754,3.451234686411072,3.4128665586250064,-3.40569507306588,3.793912755593901,3.472742655407002,3.5130237742369035,0.49874590239944033,2.8297460874794766,3.8342917598428228,3.0445341714934804,2.3559919893443633,3.2374726665609437,-1.1130782956951748,1.8611060111950526,-0.1891994625125721,3.368500433557796,-0.619419497954325,-0.570233482999149,3.5143106493502043,-0.4513221584403349,-0.38327073918356175,2.1568252134683012,-0.358113615583018,jumping,jumping_01,0
-0.6906054410409921,1.8339784868037974,2.550251202144159,2.332666265062851,0.7941140713309168,3.7417101162301027,3.3586648722322345,1.794950070613848,-0.2884695719917613,0.5312737513211262,1.0819365495802717,1.0707333407979864,-2.0372204875148783,1.1759771793100569,1.770902497103093,1.769034156472218,-1.2973114109250956,1.1634523583364325,1.8109572483232945,1.7474893082948129,0.6942386693554048,1.258165181962048,2.4711384067025275,1.9561123732472967,0.6690268252626148,1.1080165140160474,-0.005374547346646311,2.0550290908769377,0.6470154458763269,1.292784625408863,-0.344496144726971,-0.570233482999149,0.6175803927264899,-0.2913643109262032,-0.2665550836649201,0.510501630816635,-0.3399223126148673,jumping,jumping_01,0
